,Result
14353,0
5809,0
4752,0
26534,1
29278,1
6003,0
7297,0
27043,1
27984,1
17313,1
9770,0
16688,1
6811,0
769,0
22796,1
21338,1
12056,0
20947,1
17168,1
25825,1
26870,1
17004,1
9625,0
28653,1
1006,0
5111,0
19646,1
15363,1
18268,1
7889,0
6229,0
8772,0
8399,0
1047,0
17661,1
17335,1
17542,1
21622,1
11530,0
11496,0
715,0
8077,0
21023,1
25756,1
25027,1
11572,0
17977,1
19276,1
21669,1
9692,0
3923,0
11746,0
22961,1
12790,0
11237,0
28714,1
18105,1
3015,0
13068,0
26731,1
19486,1
10523,0
28030,1
25163,1
13569,0
5092,0
28711,1
18294,1
1001,0
2063,0
2661,0
28575,1
21424,1
18265,1
23000,1
10036,0
11829,0
21040,1
11654,0
1823,0
22061,1
18427,1
13315,0
22022,1
20789,1
20696,1
18980,1
14343,0
25302,1
25975,1
9742,0
28201,1
4036,0
3599,0
23768,1
9192,0
18954,1
4537,0
19840,1
3570,0
21487,1
24339,1
23299,1
13105,0
16860,1
24385,1
28579,1
25793,1
22551,1
16879,1
562,0
27854,1
15786,1
13623,0
3346,0
18400,1
6170,0
26635,1
5574,0
26819,1
26721,1
14465,0
8183,0
1673,0
2667,0
26439,1
2771,0
19838,1
22188,1
7321,0
10936,0
3953,0
21117,1
13770,0
24377,1
23779,1
2607,0
28782,1
18614,1
11024,0
587,0
28956,1
22694,1
27304,1
667,0
9678,0
2069,0
162,0
23741,1
5800,0
27449,1
17674,1
21069,1
18103,1
19363,1
11309,0
12813,0
24723,1
2854,0
10656,0
7229,0
3707,0
23970,1
23981,1
15149,1
6944,0
26297,1
12700,0
5792,0
25765,1
16687,1
2120,0
25941,1
10361,0
6693,0
27333,1
1380,0
21601,1
18165,1
17623,1
26371,1
19887,1
23836,1
17681,1
16269,1
13098,0
7993,0
20548,1
27090,1
5105,0
17048,1
2786,0
2366,0
1468,0
11771,0
5903,0
27755,1
9124,0
1730,0
28623,1
20593,1
1303,0
16641,1
14476,0
8946,0
27102,1
41,0
12980,0
11740,0
24913,1
28120,1
22768,1
18929,1
17823,1
8104,0
29058,1
16731,1
7159,0
28345,1
15255,1
23298,1
2297,0
26341,1
16820,1
5944,0
24295,1
7507,0
20752,1
18583,1
18764,1
9135,0
21590,1
5829,0
28909,1
24310,1
27529,1
16765,1
1037,0
7499,0
27395,1
20475,1
2013,0
28354,1
6352,0
18729,1
7501,0
9520,0
7726,0
23419,1
25642,1
17991,1
5926,0
1880,0
1186,0
11656,0
9204,0
246,0
22795,1
88,0
8817,0
23409,1
7105,0
2721,0
681,0
27841,1
20437,1
17057,1
12489,0
24220,1
7954,0
2253,0
20884,1
5857,0
863,0
13123,0
12284,0
21106,1
22424,1
24746,1
7620,0
10309,0
15396,1
21970,1
12451,0
10893,0
4757,0
25603,1
16046,1
15106,1
16001,1
10600,0
286,0
5027,0
2580,0
24111,1
10574,0
2476,0
5002,0
23489,1
9947,0
9559,0
6523,0
851,0
5745,0
1080,0
9528,0
12684,0
19132,1
8514,0
9224,0
21593,1
3419,0
5225,0
7448,0
4873,0
18443,1
18185,1
26660,1
1286,0
3165,0
23560,1
12043,0
26196,1
18799,1
15480,1
6242,0
13890,0
11238,0
13082,0
7696,0
8712,0
26930,1
9071,0
4016,0
27920,1
11842,0
24811,1
4465,0
5288,0
7124,0
25698,1
27925,1
25628,1
7440,0
11007,0
4953,0
15201,1
9865,0
25390,1
3703,0
3044,0
5807,0
1984,0
10315,0
23067,1
21755,1
12182,0
10203,0
11511,0
8806,0
2238,0
21916,1
28335,1
4204,0
2764,0
10970,0
28534,1
20758,1
13655,0
21570,1
14477,0
18536,1
22171,1
29190,1
22918,1
18018,1
21274,1
26072,1
16415,1
24642,1
15418,1
4721,0
5187,0
2082,0
13578,0
7524,0
17450,1
896,0
6623,0
28824,1
29246,1
19149,1
2619,0
25193,1
17067,1
20693,1
5315,0
24808,1
7511,0
27,0
850,0
15228,1
2218,0
8467,0
23467,1
2242,0
27708,1
25069,1
28392,1
6936,0
15479,1
20067,1
2252,0
6393,0
1514,0
14071,0
6363,0
25586,1
1243,0
3585,0
21079,1
25905,1
9377,0
17939,1
12227,0
2443,0
26032,1
27892,1
26542,1
27403,1
8347,0
19589,1
13364,0
10182,0
8021,0
20494,1
3680,0
8988,0
14407,0
17577,1
2903,0
2777,0
5987,0
21366,1
20647,1
3301,0
24799,1
18281,1
18900,1
15650,1
27392,1
4706,0
9261,0
13738,0
22456,1
14833,1
28842,1
17378,1
2707,0
11982,0
3647,0
5329,0
13462,0
6344,0
10849,0
24101,1
8033,0
14980,1
24042,1
14319,0
3111,0
1665,0
12228,0
17746,1
398,0
23607,1
27242,1
2845,0
21579,1
27032,1
2559,0
11882,0
14434,0
26301,1
23030,1
2579,0
9825,0
28349,1
6422,0
1931,0
28231,1
21774,1
1309,0
24438,1
17827,1
483,0
23021,1
7418,0
21062,1
11652,0
10594,0
23757,1
1298,0
16265,1
7269,0
20995,1
2493,0
26394,1
12105,0
5717,0
22612,1
4318,0
1913,0
27058,1
20271,1
25404,1
23002,1
8892,0
11551,0
27932,1
46,0
18978,1
24711,1
18640,1
196,0
27757,1
16631,1
24135,1
226,0
412,0
344,0
24950,1
28134,1
5743,0
12849,0
11051,0
1439,0
28616,1
19782,1
8474,0
2435,0
10718,0
16055,1
1893,0
1262,0
27002,1
457,0
3159,0
23105,1
21921,1
4699,0
7682,0
26232,1
28404,1
20434,1
26250,1
23350,1
7486,0
2128,0
19491,1
15964,1
11108,0
12670,0
10341,0
5843,0
3136,0
5112,0
11810,0
9568,0
13009,0
11431,0
20209,1
18836,1
13043,0
26551,1
4748,0
16751,1
2611,0
4647,0
26678,1
1313,0
26004,1
4484,0
4866,0
7326,0
10564,0
24790,1
10168,0
29154,1
15820,1
15594,1
12576,0
24043,1
26062,1
585,0
19005,1
11772,0
21369,1
25329,1
17020,1
9065,0
14998,1
1064,0
11546,0
22047,1
17894,1
198,0
12012,0
15320,1
6202,0
27145,1
23187,1
26530,1
15880,1
2893,0
4055,0
7150,0
2518,0
6079,0
345,0
20998,1
25883,1
18811,1
22578,1
11632,0
15005,1
24876,1
12275,0
14981,1
29199,1
13409,0
19929,1
1761,0
17922,1
8094,0
11468,0
24851,1
16791,1
40,0
9710,0
24856,1
8434,0
7936,0
15032,1
24612,1
2425,0
22836,1
24866,1
12886,0
8000,0
18672,1
23842,1
9920,0
11127,0
23202,1
15513,1
9923,0
25275,1
26038,1
15289,1
10225,0
9690,0
3079,0
21052,1
17237,1
23585,1
11326,0
12401,0
15828,1
6595,0
17268,1
11010,0
22985,1
26028,1
2830,0
979,0
14609,0
24172,1
5635,0
5746,0
27292,1
9302,0
4715,0
27157,1
9494,0
4308,0
11954,0
6008,0
25579,1
11335,0
1323,0
17479,1
2666,0
404,0
29179,1
10792,0
3077,0
1372,0
10499,0
2793,0
13663,0
15141,1
8741,0
1378,0
15560,1
3158,0
19962,1
4744,0
26277,1
21627,1
28008,1
25443,1
14255,0
14248,0
20435,1
1634,0
21425,1
25296,1
15508,1
15550,1
23177,1
10175,0
13506,0
16689,1
26330,1
12385,0
26224,1
27412,1
6184,0
3806,0
4299,0
18138,1
1918,0
10062,0
10821,0
26186,1
1549,0
4908,0
1387,0
16435,1
18493,1
4981,0
20893,1
3981,0
27291,1
24727,1
21271,1
8323,0
15476,1
2411,0
4506,0
21886,1
7995,0
13593,0
4568,0
3328,0
19721,1
8422,0
11365,0
14524,0
16984,1
15316,1
17527,1
8591,0
10001,0
10923,0
4533,0
10895,0
26885,1
24365,1
13804,0
18689,1
19440,1
27716,1
9496,0
25108,1
10006,0
11146,0
26146,1
10529,0
24737,1
28111,1
15060,1
22115,1
22037,1
30,0
4711,0
7656,0
19799,1
8915,0
18228,1
6898,0
23538,1
5814,0
26173,1
28789,1
22275,1
4225,0
9480,0
29061,1
5300,0
11201,0
5321,0
25317,1
24941,1
28925,1
10691,0
2355,0
26367,1
14402,0
28156,1
18812,1
6451,0
13953,0
19361,1
15206,1
6465,0
4187,0
3648,0
4923,0
9805,0
16678,1
12323,0
9356,0
12798,0
17270,1
6013,0
17279,1
13820,0
8072,0
25692,1
12027,0
20236,1
17283,1
11578,0
24874,1
16049,1
23150,1
17843,1
24624,1
14686,1
11208,0
7637,0
3676,0
3376,0
11467,0
6828,0
1828,0
18823,1
9488,0
18788,1
16253,1
13889,0
14844,1
16797,1
24301,1
23762,1
14006,0
26021,1
1142,0
15195,1
7797,0
1786,0
10664,0
17396,1
14257,0
23393,1
6500,0
21092,1
1288,0
24279,1
28587,1
20195,1
5559,0
12429,0
10109,0
17128,1
15505,1
20924,1
3001,0
11094,0
10947,0
25653,1
7090,0
8130,0
15609,1
22648,1
20226,1
6769,0
17535,1
18644,1
1193,0
5267,0
16936,1
13725,0
17811,1
11289,0
28274,1
7176,0
19500,1
12430,0
22288,1
28596,1
12825,0
11961,0
14613,0
9127,0
26538,1
6227,0
3373,0
23847,1
24567,1
5909,0
10653,0
24572,1
17592,1
3266,0
3882,0
3787,0
16137,1
20894,1
17838,1
16486,1
11395,0
6890,0
10241,0
662,0
15768,1
23985,1
19801,1
15423,1
8185,0
27929,1
18483,1
13605,0
6057,0
20062,1
4242,0
5293,0
13464,0
143,0
19414,1
2658,0
20583,1
19559,1
10243,0
25562,1
8371,0
17074,1
25758,1
6829,0
6997,0
5008,0
11687,0
23295,1
6301,0
20483,1
3339,0
7401,0
15991,1
16613,1
6789,0
17360,1
20609,1
6707,0
27067,1
19966,1
2824,0
2319,0
13712,0
25110,1
14318,0
4031,0
28431,1
9002,0
12409,0
25159,1
27491,1
6038,0
21426,1
9799,0
23727,1
22025,1
27620,1
22427,1
2289,0
6867,0
26812,1
28360,1
2859,0
3641,0
19470,1
20185,1
11317,0
9004,0
421,0
5691,0
17826,1
17720,1
9132,0
24390,1
4327,0
6780,0
13074,0
13419,0
1872,0
7417,0
2192,0
5981,0
24924,1
18962,1
3713,0
4253,0
8471,0
15364,1
25432,1
29005,1
7522,0
3491,0
19659,1
15329,1
15437,1
22259,1
12307,0
19984,1
11217,0
10042,0
15911,1
8911,0
15145,1
29271,1
17392,1
24160,1
12354,0
15660,1
6838,0
6356,0
2287,0
26900,1
1290,0
29096,1
26320,1
24606,1
27599,1
23057,1
12676,0
23408,1
8161,0
26605,1
2735,0
20856,1
8681,0
15802,1
21540,1
7704,0
8759,0
28583,1
25963,1
11655,0
7957,0
9761,0
830,0
1458,0
13693,0
1912,0
6241,0
627,0
1044,0
16502,1
4587,0
1521,0
11588,0
13923,0
11232,0
8629,0
22652,1
18229,1
15332,1
15769,1
9824,0
11476,0
3067,0
5702,0
27193,1
7592,0
26878,1
9397,0
20784,1
27953,1
1810,0
5626,0
23601,1
23457,1
17987,1
2908,0
23976,1
28215,1
18305,1
26693,1
2381,0
19202,1
26709,1
5424,0
6907,0
18053,1
20111,1
23236,1
12263,0
89,0
28283,1
6441,0
1657,0
15280,1
14332,0
19805,1
6016,0
28240,1
26202,1
4825,0
22934,1
9141,0
3098,0
433,0
4806,0
27612,1
29178,1
20715,1
2118,0
2737,0
21389,1
17899,1
2483,0
15036,1
14113,0
5024,0
243,0
10186,0
16372,1
18731,1
14945,1
18319,1
28224,1
8606,0
27071,1
4610,0
19269,1
14154,0
25634,1
8706,0
16091,1
4222,0
20984,1
28266,1
9264,0
5090,0
9172,0
28164,1
15351,1
25708,1
10530,0
8527,0
27613,1
5161,0
4320,0
25840,1
5662,0
21655,1
13875,0
9713,0
16439,1
11273,0
15684,1
12521,0
11642,0
25990,1
1304,0
3935,0
24710,1
15670,1
17643,1
29172,1
22955,1
3768,0
25606,1
14380,0
27028,1
19303,1
25158,1
25680,1
12419,0
25800,1
23413,1
28356,1
17847,1
25256,1
15612,1
21717,1
19419,1
17181,1
8382,0
14559,0
18259,1
19151,1
654,0
10823,0
7178,0
11162,0
8774,0
14763,1
623,0
14431,0
8890,0
19712,1
12857,0
6138,0
3875,0
27618,1
6385,0
22016,1
8922,0
25383,1
1066,0
23396,1
26688,1
12562,0
21146,1
29326,1
8671,0
14962,1
16159,1
17975,1
240,0
2668,0
6841,0
16026,1
27165,1
29063,1
22915,1
13089,0
549,0
16645,1
21453,1
27155,1
28082,1
12997,0
21490,1
19296,1
1169,0
9375,0
24265,1
26188,1
24077,1
3507,0
9081,0
27614,1
5287,0
1105,0
14083,0
24014,1
801,0
18283,1
25836,1
16846,1
24207,1
2090,0
17369,1
20726,1
3804,0
11675,0
28348,1
14624,0
29198,1
11986,0
24100,1
10787,0
24830,1
5276,0
13463,0
21773,1
9506,0
15271,1
20685,1
21606,1
14734,1
15929,1
4718,0
23131,1
14876,1
12411,0
25874,1
25305,1
2868,0
9931,0
23142,1
19107,1
19933,1
25966,1
3807,0
13511,0
5550,0
21240,1
7669,0
10299,0
23924,1
29251,1
26776,1
17717,1
23239,1
21636,1
24842,1
7230,0
4485,0
23154,1
5647,0
29288,1
22809,1
8047,0
6463,0
20616,1
27778,1
23923,1
13519,0
3573,0
17047,1
28626,1
17953,1
7946,0
13758,0
18014,1
24992,1
17941,1
14335,0
8696,0
1281,0
6182,0
13508,0
17988,1
1697,0
11693,0
22410,1
4879,0
17232,1
27805,1
1153,0
12410,0
24964,1
25460,1
13790,0
15050,1
22354,1
13423,0
23807,1
19009,1
27930,1
16475,1
12221,0
15466,1
29036,1
24404,1
18809,1
14598,0
15179,1
28276,1
28117,1
8069,0
16211,1
22772,1
19907,1
6042,0
2542,0
13008,0
18958,1
6105,0
8139,0
9391,0
28301,1
20578,1
19514,1
18858,1
8698,0
21003,1
23966,1
9888,0
18454,1
614,0
12656,0
26676,1
25391,1
22827,1
15491,1
7944,0
3939,0
25318,1
26053,1
736,0
12243,0
5343,0
571,0
7258,0
20023,1
20470,1
28875,1
4523,0
3351,0
10820,0
6398,0
14579,0
19895,1
272,0
16766,1
23860,1
13948,0
24582,1
28085,1
3035,0
28590,1
12047,0
27467,1
19063,1
10476,0
23126,1
27590,1
11584,0
12338,0
14757,1
4602,0
20003,1
12059,0
4218,0
26226,1
11200,0
26890,1
14596,0
12635,0
11325,0
28941,1
12467,0
9491,0
27723,1
24541,1
7951,0
29277,1
3116,0
11813,0
15950,1
7790,0
29197,1
8178,0
10158,0
9352,0
3084,0
3202,0
10967,0
24127,1
14830,1
10942,0
5798,0
26205,1
780,0
19806,1
8247,0
27642,1
29201,1
23537,1
10389,0
6952,0
17068,1
4196,0
20730,1
4250,0
102,0
25711,1
4813,0
16768,1
15153,1
14090,0
28294,1
20736,1
10411,0
19275,1
10793,0
23569,1
13081,0
16887,1
1783,0
17752,1
1337,0
17914,1
9288,0
22101,1
16725,1
7484,0
9560,0
6782,0
25582,1
9293,0
25200,1
1241,0
7243,0
25778,1
19255,1
25916,1
18926,1
28700,1
2537,0
8381,0
15249,1
13609,0
517,0
9966,0
7305,0
9214,0
20792,1
1450,0
679,0
11591,0
19222,1
18132,1
1753,0
12037,0
788,0
5564,0
18137,1
28417,1
6487,0
10336,0
9308,0
10112,0
7730,0
10031,0
3862,0
27041,1
23427,1
17254,1
19766,1
23835,1
23058,1
10206,0
13564,0
25879,1
27664,1
26172,1
1127,0
19047,1
28775,1
11396,0
23003,1
7665,0
7381,0
16543,1
21964,1
707,0
21264,1
11235,0
3636,0
23737,1
9051,0
22122,1
14784,1
15242,1
14413,0
21032,1
5992,0
14975,1
22416,1
20843,1
7009,0
14311,0
8762,0
13442,0
17602,1
8929,0
29132,1
28012,1
9972,0
23995,1
3764,0
9926,0
754,0
27903,1
12136,0
5313,0
8933,0
1796,0
10493,0
28882,1
9525,0
17219,1
15150,1
3333,0
17099,1
19220,1
26805,1
3813,0
1301,0
17994,1
21287,1
1869,0
1831,0
28516,1
6778,0
2506,0
5999,0
10286,0
29056,1
27939,1
5168,0
20293,1
23305,1
27049,1
4880,0
5124,0
24188,1
29022,1
4117,0
5759,0
11707,0
770,0
28062,1
13450,0
12334,0
17860,1
13317,0
26211,1
11567,0
29280,1
2073,0
10864,0
8583,0
22074,1
7142,0
25340,1
23293,1
13149,0
17443,1
20985,1
11343,0
23213,1
25787,1
28822,1
23422,1
11152,0
5696,0
14213,0
1218,0
12632,0
13938,0
22887,1
2061,0
9505,0
26434,1
19888,1
875,0
17064,1
22182,1
7519,0
9082,0
25464,1
27177,1
23338,1
29030,1
8510,0
24277,1
17409,1
18797,1
14152,0
16741,1
18170,1
28945,1
28772,1
12792,0
13871,0
14823,1
1185,0
11945,0
11645,0
15720,1
19758,1
10429,0
22592,1
24366,1
11409,0
13544,0
14026,0
23512,1
16871,1
7515,0
6714,0
27994,1
18144,1
23984,1
19699,1
8,0
25360,1
15551,1
13702,0
10403,0
5943,0
13076,0
21793,1
3717,0
7022,0
8369,0
18701,1
21831,1
19335,1
9968,0
24468,1
1048,0
8579,0
26782,1
27357,1
24052,1
8692,0
3656,0
21486,1
938,0
28123,1
10520,0
8959,0
20921,1
24335,1
13995,0
26768,1
27676,1
11759,0
12739,0
10840,0
8622,0
18960,1
27302,1
21444,1
1645,0
28101,1
21122,1
28421,1
27457,1
2470,0
13833,0
22232,1
24859,1
12609,0
10466,0
6276,0
18304,1
24523,1
24328,1
1507,0
18001,1
19979,1
14018,0
12438,0
11559,0
18356,1
15024,1
26655,1
7312,0
13887,0
13429,0
3596,0
8520,0
24413,1
2769,0
18542,1
1930,0
28461,1
22999,1
22513,1
17814,1
3994,0
24968,1
9645,0
10121,0
29331,1
3529,0
5933,0
11404,0
22226,1
24256,1
8853,0
25972,1
15968,1
6011,0
14395,0
15182,1
21199,1
3662,0
3082,0
9296,0
12392,0
14756,1
27184,1
8717,0
22176,1
12367,0
23592,1
21676,1
5220,0
28918,1
15924,1
9472,0
21024,1
4019,0
26788,1
20500,1
4717,0
17905,1
4765,0
22017,1
6857,0
7518,0
24877,1
4814,0
25599,1
6994,0
11594,0
5415,0
3678,0
12745,0
6420,0
14125,0
18481,1
7762,0
11940,0
21777,1
21529,1
9812,0
23218,1
20114,1
4508,0
21654,1
22222,1
4972,0
28498,1
1550,0
3706,0
17164,1
26957,1
23849,1
19630,1
20045,1
22728,1
10137,0
8509,0
19595,1
24375,1
5726,0
20889,1
22802,1
6303,0
13549,0
5368,0
20782,1
7605,0
3135,0
3808,0
21700,1
16901,1
1957,0
17778,1
28871,1
19934,1
370,0
1362,0
18594,1
26781,1
26724,1
17420,1
10580,0
21616,1
25925,1
7934,0
2812,0
9611,0
12525,0
26813,1
8365,0
17874,1
21989,1
20931,1
1839,0
22042,1
26899,1
28054,1
20959,1
3734,0
5916,0
14418,0
18005,1
7411,0
19006,1
6144,0
15076,1
25940,1
15838,1
14794,1
14683,1
10160,0
4844,0
777,0
961,0
29059,1
467,0
23414,1
20052,1
15121,1
18828,1
23118,1
17006,1
4624,0
9033,0
7574,0
3451,0
10041,0
15667,1
19345,1
25044,1
25511,1
18148,1
18653,1
8766,0
22619,1
16012,1
22558,1
28725,1
3154,0
492,0
3399,0
27969,1
20942,1
15807,1
28744,1
24975,1
29315,1
3522,0
20408,1
10518,0
1476,0
3432,0
1109,0
19248,1
20796,1
3474,0
8370,0
15056,1
6895,0
3919,0
10326,0
24622,1
22081,1
14672,1
22466,1
19093,1
6529,0
29164,1
23674,1
6439,0
12747,0
28719,1
2662,0
8673,0
19947,1
5392,0
28598,1
22998,1
17802,1
10848,0
15567,1
1114,0
1760,0
13030,0
17973,1
19629,1
29309,1
914,0
8496,0
12568,0
220,0
23578,1
24664,1
11636,0
3630,0
23369,1
23052,1
8707,0
23386,1
6075,0
5701,0
10119,0
3877,0
19103,1
12117,0
7826,0
26911,1
653,0
16006,1
14688,1
7427,0
904,0
9268,0
2598,0
21875,1
24803,1
22840,1
16557,1
2774,0
21633,1
6471,0
13479,0
18927,1
71,0
14561,0
19643,1
22993,1
3443,0
3078,0
2306,0
4664,0
19469,1
430,0
13347,0
6942,0
4473,0
28394,1
7555,0
13321,0
15161,1
2098,0
20395,1
27583,1
24347,1
1907,0
22546,1
6631,0
1167,0
19967,1
7393,0
24333,1
17676,1
3936,0
23421,1
29262,1
20278,1
18688,1
24306,1
14996,1
7725,0
25192,1
12425,0
9688,0
5365,0
27524,1
19227,1
29263,1
19658,1
2434,0
22309,1
26370,1
10025,0
6675,0
27519,1
17217,1
3181,0
25969,1
6063,0
18853,1
22820,1
7236,0
20239,1
13330,0
27130,1
28543,1
19626,1
22666,1
27125,1
27045,1
5540,0
664,0
13254,0
24166,1
27073,1
126,0
13322,0
22945,1
16057,1
23663,1
22398,1
4479,0
28881,1
14581,0
26325,1
13499,0
19790,1
9989,0
20218,1
18699,1
20428,1
19941,1
20196,1
23754,1
2571,0
8330,0
3248,0
18509,1
9260,0
24880,1
5171,0
28818,1
23100,1
3227,0
5921,0
13877,0
21173,1
16178,1
21217,1
12963,0
13789,0
8634,0
29160,1
23989,1
11519,0
22323,1
1082,0
523,0
10473,0
25771,1
10342,0
16327,1
25389,1
20667,1
19657,1
9953,0
28628,1
24358,1
1503,0
4691,0
16710,1
12304,0
13119,0
10408,0
17321,1
5275,0
13413,0
27385,1
1146,0
27726,1
3309,0
28358,1
25405,1
8538,0
22498,1
22761,1
25791,1
21648,1
21408,1
11229,0
1208,0
24796,1
8082,0
8828,0
19181,1
9829,0
9642,0
26572,1
2902,0
9585,0
18057,1
24017,1
24925,1
16676,1
29170,1
9563,0
3692,0
21360,1
24459,1
7918,0
9138,0
4876,0
26392,1
245,0
14381,0
6933,0
21281,1
14535,0
8115,0
25137,1
24435,1
25093,1
12482,0
12150,0
15003,1
7216,0
1832,0
2655,0
24535,1
23402,1
10398,0
21263,1
29240,1
1,0
12742,0
23574,1
21277,1
14792,1
21939,1
20876,1
28325,1
7483,0
28624,1
13179,0
18067,1
14341,0
16213,1
8599,0
18564,1
24331,1
14187,0
6720,0
1164,0
28366,1
26582,1
9786,0
27888,1
1715,0
19035,1
5664,0
5018,0
4745,0
10908,0
9272,0
5705,0
15378,1
9571,0
21037,1
15591,1
26682,1
4883,0
29028,1
5486,0
25214,1
9173,0
16589,1
9979,0
5153,0
13090,0
21519,1
23694,1
25399,1
24040,1
21781,1
26191,1
17265,1
927,0
12866,0
5354,0
16427,1
17290,1
6235,0
373,0
28287,1
23529,1
7759,0
2500,0
18421,1
8239,0
27904,1
5573,0
26022,1
5094,0
5447,0
20939,1
18324,1
9123,0
24963,1
25548,1
4792,0
22507,1
25228,1
17259,1
26820,1
16844,1
16494,1
22105,1
10201,0
17201,1
22173,1
7402,0
8926,0
2634,0
6371,0
26018,1
10365,0
26832,1
8703,0
27417,1
28194,1
2754,0
16341,1
3408,0
17671,1
4872,0
4992,0
901,0
11296,0
20838,1
11989,0
5962,0
8787,0
2925,0
17622,1
6866,0
19802,1
24530,1
22082,1
8412,0
22703,1
11536,0
8153,0
3476,0
466,0
5053,0
23435,1
27134,1
23498,1
13355,0
19713,1
28963,1
14899,1
7872,0
19809,1
1088,0
23821,1
3904,0
8201,0
28826,1
24891,1
20225,1
14984,1
10620,0
18896,1
18213,1
15910,1
5091,0
27955,1
9663,0
15675,1
16356,1
13249,0
20675,1
116,0
24177,1
12384,0
19198,1
3670,0
1976,0
26429,1
18866,1
13974,0
20116,1
25882,1
18116,1
29307,1
9687,0
15244,1
12668,0
27649,1
20255,1
25473,1
28899,1
15926,1
10202,0
11916,0
15750,1
21467,1
6261,0
12324,0
12088,0
3551,0
5344,0
4354,0
4569,0
26275,1
11662,0
28052,1
22106,1
4778,0
5485,0
28253,1
22128,1
2237,0
4997,0
20007,1
26279,1
19387,1
8869,0
15981,1
15045,1
8108,0
18534,1
8105,0
4738,0
20529,1
3291,0
4003,0
16592,1
6897,0
12753,0
