,swin,stcpb,dtcpb,dwin,trans_depth,response_body_len,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,label
347,0,0,0,0,0,0,0,0,0,0,1
36408,255,2446477888,2249281527,255,0,0,0,0,0,0,0
29123,0,0,0,0,0,0,0,0,0,0,1
37574,255,1009747406,3633529052,255,1,191,0,0,1,0,0
27800,0,0,0,0,0,0,0,0,0,0,1
6413,255,3893204214,1617562248,255,0,0,0,0,0,0,1
5637,255,711352774,3664525622,255,1,0,0,0,1,0,1
25213,0,0,0,0,0,0,0,0,0,0,1
26215,255,721164733,439675426,255,0,0,0,0,0,0,1
7843,0,0,0,0,0,0,0,0,0,0,1
36703,255,552067275,2111400163,255,0,0,0,0,0,0,0
6621,0,0,0,0,0,0,0,0,0,0,1
19179,255,4089127132,962141669,255,1,244,0,0,1,0,0
16379,255,498816324,499877889,255,0,0,0,0,0,0,0
3050,0,0,0,0,0,0,0,0,0,0,1
18953,255,894759539,2556405248,255,0,0,0,0,0,0,0
23187,0,0,0,0,0,0,0,0,0,0,1
25230,0,0,0,0,0,0,0,0,0,0,1
29637,255,575640728,3318737712,255,0,0,0,0,0,0,1
33974,255,2454751213,575639925,255,0,0,0,0,0,0,1
20495,255,4062940521,3702549923,255,0,0,0,0,0,0,1
32432,255,66501171,2472125743,255,0,0,0,0,0,0,1
14097,255,961136034,974618515,255,0,0,0,0,0,0,0
9516,255,2324164568,2806177765,255,0,0,0,0,0,0,1
26311,0,0,0,0,0,0,0,0,0,0,1
5940,255,2929849069,1151180425,255,0,0,0,0,0,0,1
25057,0,0,0,0,0,0,0,0,0,0,1
31754,255,1500220515,2237067390,255,0,0,0,0,0,0,1
11724,255,2935347626,2097560264,255,1,1706,0,0,1,0,1
9047,255,2401463899,3770577634,255,0,0,0,0,0,0,1
30082,0,0,0,0,0,0,0,0,0,0,1
6529,0,0,0,0,0,0,0,0,0,0,1
36594,255,1949817943,3197968083,255,0,0,0,0,0,0,0
22512,255,211945092,1094484112,255,0,0,0,0,0,0,1
25728,255,1550198488,2937880963,255,0,0,0,0,0,0,1
28988,0,0,0,0,0,0,0,0,0,0,1
19042,255,76050167,564689879,255,0,0,0,0,0,0,0
15576,255,1063849658,1091212744,255,0,0,0,0,0,0,0
22022,255,1831148979,2682252172,255,0,0,0,0,0,0,1
28401,0,0,0,0,0,0,0,0,0,0,1
36781,255,1291695726,1516043727,255,0,0,0,0,0,0,0
11925,255,4118486518,1969230652,255,0,0,0,0,0,0,0
32729,255,775520601,795873165,255,0,0,0,0,0,0,1
2184,255,3517450845,3378066250,255,0,0,0,0,0,0,1
36961,255,2173666642,1829411486,255,0,0,0,0,0,0,0
14700,255,3867093741,4077369369,255,0,0,0,0,0,0,0
20448,255,4257610747,2798847757,255,0,0,0,0,0,0,1
701,255,695991683,2897607389,255,0,0,0,0,0,0,1
29245,0,0,0,0,0,0,0,0,0,0,1
11379,255,462069979,1483331045,255,1,106,0,0,1,0,1
36960,255,2191704910,846547802,255,0,0,0,0,0,0,0
2590,0,0,0,0,0,0,0,0,0,0,1
33519,255,1521249516,3027472563,255,0,0,0,0,0,0,1
37874,255,0,0,0,0,0,0,0,0,0,0
30307,0,0,0,0,0,0,0,0,0,0,1
360,0,0,0,0,0,0,0,0,0,0,1
31688,0,0,0,0,0,0,0,0,0,0,1
38846,255,889266882,3208998176,255,0,0,0,0,0,0,0
19727,255,2092629435,1149549326,255,1,109,0,0,1,0,1
9027,0,0,0,0,0,0,0,0,0,0,1
2705,0,0,0,0,0,0,0,0,0,0,1
13620,255,15842922,2164574261,255,0,0,0,0,0,0,0
32938,0,0,0,0,0,0,0,0,0,0,1
30042,255,1384933304,2345475392,255,1,0,0,0,1,0,1
18020,255,4012679185,4010244526,255,1,3924,0,0,1,0,0
1669,0,0,0,0,0,0,0,0,0,0,1
23334,255,444543701,4048075441,255,0,0,0,0,0,0,1
19456,255,3107517258,844477391,255,0,0,0,0,0,0,0
21467,255,1122363548,3364557339,255,0,0,0,0,0,0,1
7008,0,0,0,0,0,0,0,0,0,0,1
6557,0,0,0,0,0,0,0,0,0,0,1
21933,255,3170454916,1015234221,255,0,0,0,0,0,0,1
4810,0,0,0,0,0,0,0,0,0,0,1
40407,255,531582909,2528119291,255,0,0,0,0,0,0,0
24106,0,0,0,0,0,0,0,0,0,0,1
11507,255,1607143171,1061502470,255,0,0,0,0,0,0,1
38272,255,664919901,4173472435,255,0,0,0,0,0,0,0
11220,255,2743629965,227356987,255,1,0,0,0,1,0,1
39118,0,0,0,0,0,0,0,0,0,0,0
5712,255,3481808829,4236800912,255,1,0,0,0,1,0,1
15646,255,3053872415,3054159593,255,0,0,0,0,0,0,0
15570,0,0,0,0,0,0,0,0,0,0,0
34889,255,2453915140,1026291999,255,0,0,0,0,0,0,0
27252,0,0,0,0,0,0,0,0,0,0,1
34236,255,4116650944,2215497,255,0,0,0,0,0,0,1
17873,0,0,0,0,0,0,0,0,0,0,0
6935,0,0,0,0,0,0,0,0,0,0,1
32135,255,3144051892,3345002154,255,0,0,0,0,0,0,1
18485,255,2318049206,4224623228,255,1,241,0,0,4,0,0
8522,255,504312030,2522680527,255,0,0,0,0,0,0,1
9532,255,3961168964,3258251843,255,1,787,0,0,16,0,1
9671,0,0,0,0,0,0,0,0,0,0,1
1130,0,0,0,0,0,0,0,0,0,0,1
8082,0,0,0,0,0,0,0,0,0,0,1
1837,0,0,0,0,0,0,0,0,0,0,1
37472,255,3321014170,1498834773,255,1,186,0,0,1,0,0
18831,0,0,0,0,0,0,0,0,0,1,0
25710,0,0,0,0,0,0,0,0,0,0,1
31641,255,2946200149,1911996910,255,0,0,0,0,0,0,1
18632,0,0,0,0,0,0,0,0,0,0,0
13770,0,0,0,0,0,0,0,0,0,0,0
13504,255,2690119282,799822921,255,0,0,0,0,0,0,0
30482,255,319446379,4274837336,255,0,0,0,0,0,0,1
40337,255,2442847935,3428014310,255,0,0,0,0,0,0,0
40021,255,1481411209,2560539422,255,1,204,0,0,9,0,0
18264,0,0,0,0,0,0,0,0,0,0,0
25720,0,0,0,0,0,0,0,0,0,0,1
3606,255,3746830935,910581608,255,0,0,0,0,0,0,1
11767,0,0,0,0,0,0,0,0,0,0,1
17735,255,2884021684,3118716577,255,0,0,0,0,0,0,0
36719,0,0,0,0,0,0,0,0,0,0,0
40133,255,1968970045,1977201073,255,0,0,0,0,0,0,0
6279,0,0,0,0,0,0,0,0,0,0,1
12651,0,0,0,0,0,0,0,0,0,0,0
36606,255,2668591902,2278559935,255,0,0,0,0,0,0,0
3228,0,0,0,0,0,0,0,0,0,0,1
19097,255,3276023650,2552852091,255,0,0,0,0,0,0,0
29015,255,2339642418,3366275525,255,0,0,0,0,0,0,1
15881,255,3355673208,3366785751,255,0,0,0,0,0,0,0
26471,255,292308630,2986417168,255,0,0,0,0,0,0,1
4705,255,726027410,12679935,255,0,0,0,0,0,0,1
26921,255,469746461,3125499063,255,0,0,0,0,0,0,1
35709,255,3323774693,1455757684,255,0,0,0,0,0,0,0
20178,255,2094262717,2986715824,255,1,0,0,0,1,0,1
632,0,0,0,0,0,0,0,0,0,0,1
9803,255,3198625269,3641471487,255,0,0,1,1,0,0,1
1904,0,0,0,0,0,0,0,0,0,0,1
20362,255,2102349675,733780309,255,0,0,0,0,0,0,1
9689,255,751857363,2559097849,255,0,0,0,0,0,0,1
17430,255,2386341302,241571836,255,0,0,0,0,0,0,0
26051,0,0,0,0,0,0,0,0,0,0,1
13571,0,0,0,0,0,0,0,0,0,0,0
36631,255,3624892622,1077194680,255,0,0,0,0,0,0,0
6516,0,0,0,0,0,0,0,0,0,0,1
21645,255,574325911,2582787050,255,0,0,0,0,0,0,1
14596,255,130688204,2285032576,255,0,0,0,0,0,0,0
31646,255,2540855935,210917425,255,0,0,0,0,0,0,1
2990,0,0,0,0,0,0,0,0,0,0,1
16317,255,1864898241,1868035954,255,0,0,0,0,0,0,0
7186,255,1953637876,3085901325,255,1,0,0,0,1,0,1
21135,255,1238583830,171413020,255,0,0,0,0,0,0,1
34981,255,3104721256,1765228482,255,0,0,0,0,0,0,0
21386,255,2181778665,220221707,255,0,0,0,0,0,0,1
32485,255,177047247,2007580766,255,0,0,0,0,0,0,1
4859,0,0,0,0,0,0,0,0,0,0,1
9539,0,0,0,0,0,0,0,0,0,0,1
11432,0,0,0,0,0,0,0,0,0,0,1
23884,0,0,0,0,0,0,0,0,0,0,1
21490,255,1418243306,4048167089,255,1,240,0,0,1,0,1
2761,0,0,0,0,0,0,0,0,0,0,1
5872,0,0,0,0,0,0,0,0,0,0,1
7558,0,0,0,0,0,0,0,0,0,0,1
28947,0,0,0,0,0,0,0,0,0,0,1
10875,255,2724308401,2998236088,255,0,0,0,0,0,0,1
5694,0,0,0,0,0,0,0,0,0,0,1
24457,255,3263348231,622235735,255,0,0,0,0,0,0,1
3497,0,0,0,0,0,0,0,0,0,0,1
24640,0,0,0,0,0,0,0,0,0,0,1
6053,255,492084454,170189603,255,1,142,0,0,1,0,1
39409,255,2349761445,2340216898,255,0,0,0,0,0,0,0
4923,255,2683675532,2363786213,255,1,4564,0,0,1,0,1
40050,255,1322716927,2301149300,255,0,0,0,0,0,0,0
9057,255,1976023691,597619167,255,1,0,0,0,1,0,1
24769,255,3988139089,4131315361,255,0,0,0,0,0,0,1
17950,255,3562673155,3565767686,255,0,0,0,0,0,0,0
9577,255,2290357091,935183149,255,0,0,0,0,0,0,1
19645,255,2965819230,2287585379,255,0,0,0,0,0,0,1
28820,255,875685946,1607370492,255,0,0,0,0,0,0,1
16918,255,4008533358,1912669519,255,0,0,0,0,0,0,0
8383,255,3731067089,1929381394,255,1,0,0,0,1,0,1
12495,255,371686485,2517412699,255,0,0,0,0,0,0,0
15541,255,2213694709,67840552,255,0,0,0,0,0,0,0
28593,0,0,0,0,0,0,0,0,0,0,1
3544,255,1908611881,375522234,255,0,0,0,0,0,0,1
25989,0,0,0,0,0,0,0,0,0,0,1
17606,255,2101924882,4255774020,255,0,0,0,0,0,0,0
10675,255,2343575334,2490065077,255,1,3551,0,0,1,0,1
32750,0,0,0,0,0,0,0,0,0,0,1
18855,255,210940594,941206699,255,0,0,0,0,0,0,0
5418,0,0,0,0,0,0,0,0,0,0,1
38415,255,816705886,412788659,255,0,0,0,0,0,0,0
6145,0,0,0,0,0,0,0,0,0,0,1
29078,255,4010756477,920836415,255,0,0,0,0,0,0,1
32278,255,2222509705,1972644181,255,0,0,0,0,0,0,1
7734,255,1848958135,2847903303,255,0,0,0,0,0,0,1
24393,255,1225503894,2463924387,255,0,0,0,0,0,0,1
9402,0,0,0,0,0,0,0,0,0,0,1
6373,0,0,0,0,0,0,0,0,0,0,1
31676,0,0,0,0,0,0,0,0,0,0,1
35758,255,70760769,1349711890,255,0,0,0,0,0,0,0
13076,255,999701709,3152887478,255,0,0,0,0,0,0,0
21008,255,1494964644,3492706813,255,0,0,0,0,0,0,1
8250,255,3399350797,1777131003,255,0,0,0,0,0,0,1
8011,0,0,0,0,0,0,0,0,0,0,1
8833,255,541157850,1300333013,255,0,0,0,0,0,0,1
27902,0,0,0,0,0,0,0,0,0,0,1
27969,255,288157745,202555582,255,0,0,0,0,0,0,1
8595,0,0,0,0,0,0,0,0,0,0,1
16083,255,3438720769,3439018921,255,0,0,0,0,0,0,0
15079,255,232996040,2378690304,255,0,0,0,0,0,0,0
13562,255,3483028693,1342406647,255,0,0,0,0,0,0,0
28893,0,0,0,0,0,0,0,0,0,0,1
23992,255,2951330900,508729109,255,0,0,0,0,0,0,1
11902,255,2031096006,2031403949,255,0,0,0,0,0,0,0
35038,255,648224936,1439519425,255,0,0,0,0,0,0,0
15098,255,1650939142,3840619094,255,1,3924,0,0,1,0,0
12427,255,3507500672,3512739266,255,1,0,0,0,1,0,0
29842,255,4032905235,1929539380,255,0,0,0,0,0,0,1
37623,255,3163199204,2689819060,255,0,0,0,0,0,0,0
14233,255,3348320586,1203982096,255,0,0,0,0,0,0,0
22262,0,0,0,0,0,0,0,0,0,0,1
8970,255,851787721,745978177,255,0,0,0,0,0,0,1
39278,255,3558013728,1244058931,255,0,0,0,0,0,0,0
8338,255,1637013761,3790386675,255,1,1663,0,0,1,0,1
32273,255,829771901,3308780663,255,0,0,0,0,0,0,1
9670,255,2242977426,3136699823,255,0,0,0,0,0,0,1
28435,255,1692690274,964317486,255,1,6229,0,0,1,0,1
27802,255,3891129908,2789858710,255,0,0,0,0,0,0,1
20525,255,1128304083,258342390,255,0,0,0,0,0,0,1
1563,255,3309549060,3250389483,255,0,0,0,0,0,0,1
29331,255,4014478603,156956296,255,0,0,0,0,0,0,1
38596,255,118513587,2190695136,255,0,0,0,0,0,0,0
15787,255,2186653358,2191875655,255,1,3924,0,0,1,0,0
25566,255,770539342,490545778,255,1,0,0,0,1,0,1
25200,0,0,0,0,0,0,0,0,0,0,1
14356,0,0,0,0,0,0,0,0,0,0,0
8503,255,1043695256,2875781852,255,0,0,0,0,0,0,1
14224,255,2414571887,298371110,255,0,0,0,0,0,0,0
29817,255,602893208,1327805460,255,0,0,0,0,0,0,1
37158,0,0,0,0,0,0,0,0,0,1,0
28807,0,0,0,0,0,0,0,0,0,0,1
8592,0,0,0,0,0,0,0,0,0,0,1
15247,255,3758386222,1614085891,255,0,0,0,0,0,0,0
36332,255,2446902438,3570603037,255,0,0,0,0,0,0,0
20337,255,2127486900,3956740494,255,0,0,0,0,0,0,1
7630,0,0,0,0,0,0,0,0,0,0,1
2700,0,0,0,0,0,0,0,0,0,0,1
16935,255,600516468,2789141839,255,0,0,0,0,0,0,0
4620,0,0,0,0,0,0,0,0,0,0,1
2303,0,0,0,0,0,0,0,0,0,0,1
10478,255,4011781226,963895937,255,1,0,0,0,1,0,1
30999,255,3675528249,3226460519,255,0,0,0,0,0,0,1
28467,0,0,0,0,0,0,0,0,0,0,1
19239,255,626425920,1432687218,255,1,135,0,0,1,0,0
27004,255,702265298,3848121020,255,0,0,0,0,0,0,1
6925,255,3699040324,2195473349,255,0,0,1,1,0,0,1
13800,255,4147224890,1998670028,255,1,3924,0,0,1,0,0
33586,0,0,0,0,0,0,0,0,0,0,1
15378,0,0,0,0,0,0,0,0,0,0,0
13670,255,1937635274,1937927999,255,0,0,0,0,0,0,0
35749,255,1012427928,174338710,255,0,0,0,0,0,0,0
24766,0,0,0,0,0,0,0,0,0,0,1
27073,255,3940753393,3947579251,255,0,0,0,0,0,0,1
35341,255,1108971534,2556802752,255,1,170,0,0,4,0,0
21881,255,1586224207,1854488947,255,0,0,0,0,0,0,1
9275,255,3664009360,1440523737,255,0,0,0,0,0,0,1
24030,0,0,0,0,0,0,0,0,0,0,1
23816,0,0,0,0,0,0,0,0,0,0,1
19072,255,238322915,1734184643,255,0,0,0,0,0,0,0
23820,0,0,0,0,0,0,0,0,0,0,1
15498,255,2449498982,2456972917,255,0,0,0,0,0,0,0
1767,0,0,0,0,0,0,0,0,0,0,1
18849,255,3050456883,2554724583,255,0,0,0,0,0,0,0
20212,255,2048246164,2938376599,255,1,3249,0,0,1,0,1
18484,255,3386102658,3319548102,255,1,137,0,0,1,0,0
36990,255,1174046158,3260884820,255,0,0,0,0,0,0,0
12951,255,4079472059,4079776359,255,0,0,0,0,0,0,0
40248,255,3141634522,1436737613,255,0,0,0,0,0,0,0
33499,255,1345220242,1415784420,255,0,0,0,0,0,0,1
36543,0,0,0,0,0,0,0,0,0,0,0
17925,255,2411371259,262815584,255,1,3924,0,0,1,0,0
28502,0,0,0,0,0,0,0,0,0,0,1
28352,255,4107065957,2612566356,255,0,0,0,0,0,0,1
3359,255,2534708972,158663776,255,0,0,0,0,0,0,1
9067,255,662370068,3923585936,255,1,240,0,0,1,0,1
1864,0,0,0,0,0,0,0,0,0,0,1
954,0,0,0,0,0,0,0,0,0,0,1
515,0,0,0,0,0,0,0,0,0,0,1
35231,255,3191656762,3296752369,255,1,123,0,0,1,0,0
3022,0,0,0,0,0,0,0,0,0,0,1
29512,0,0,0,0,0,0,0,0,0,0,1
4828,0,0,0,0,0,0,0,0,0,0,1
1949,0,0,0,0,0,0,0,0,0,0,1
39792,255,0,0,0,0,0,0,0,0,0,0
31194,0,0,0,0,0,0,0,0,0,0,1
31265,255,3690380031,1810332457,255,0,0,0,0,0,0,1
25421,255,3557485596,376566125,255,1,0,0,0,1,0,1
26989,0,0,0,0,0,0,0,0,0,0,1
27179,0,0,0,0,0,0,0,0,0,0,1
37433,0,0,0,0,0,0,0,0,0,0,0
12303,255,2260059050,237343020,255,0,0,0,0,0,0,0
32075,255,2908370218,3865014344,255,0,0,0,0,0,0,1
2136,0,0,0,0,0,0,0,0,0,0,1
15671,255,2849237092,704843676,255,1,524288,0,0,1,0,0
26021,255,1985598043,1236111034,255,2,0,0,0,1,0,1
2475,0,0,0,0,0,0,0,0,0,0,1
19820,255,1358526238,931490109,255,0,0,0,0,0,0,1
30479,255,1566139729,1804900561,255,0,0,0,0,0,0,1
13841,255,2115840556,2116118659,255,0,0,0,0,0,0,0
4390,255,3488017811,2281717,255,0,0,0,0,0,0,1
14159,0,0,0,0,0,0,0,0,0,0,0
19653,255,1469765326,2312312426,255,0,0,0,0,0,0,1
29464,255,1789797568,1826414275,255,0,0,0,0,0,0,1
33469,255,1337389696,1284803208,255,0,0,0,0,0,0,1
33897,255,4071834042,4262331530,255,0,0,0,0,0,0,1
34044,255,2935974264,436419706,255,0,0,0,0,0,0,1
25241,255,3713560794,163597954,255,0,0,0,0,0,0,1
25622,255,1890857777,1206493148,255,0,0,0,0,0,0,1
25758,0,0,0,0,0,0,0,0,0,0,1
12337,0,0,0,0,0,0,0,0,0,0,0
31834,255,531566610,3877378938,255,0,0,0,0,0,0,1
22690,0,0,0,0,0,0,0,0,0,0,1
37008,255,3482394233,4170367288,255,0,0,0,0,0,0,0
22441,255,3863106258,2883014410,255,0,0,0,0,0,0,1
38088,255,1244328909,3400488611,255,0,0,0,0,0,0,0
39234,255,3124936280,3005826854,255,0,0,0,0,0,0,0
2763,0,0,0,0,0,0,0,0,0,0,1
21213,255,689521883,132775059,255,0,0,0,0,0,0,1
9947,255,751910620,2891887372,255,0,0,0,0,0,0,1
38984,0,0,0,0,0,0,0,0,0,0,0
16769,255,2704803119,581905505,255,0,0,0,0,0,0,0
15359,0,0,0,0,0,0,0,0,0,0,0
37184,255,2721707058,361040173,255,0,0,0,0,0,0,0
15183,0,0,0,0,0,0,0,0,0,0,0
24386,255,807770462,1426092841,255,0,0,0,0,0,0,1
18290,0,0,0,0,0,0,0,0,0,0,0
37711,255,0,0,0,0,0,0,0,0,0,0
7180,0,0,0,0,0,0,0,0,0,0,1
7636,255,787567980,1758025949,255,0,0,0,0,0,0,1
40024,255,3124032482,3781018237,255,1,189,0,0,1,0,0
26078,0,0,0,0,0,0,0,0,0,0,1
5030,255,3647059267,583107641,255,1,1112,0,0,1,0,1
19545,0,0,0,0,0,0,0,0,0,0,0
25599,255,3300302822,66972097,255,0,0,0,0,0,0,1
11685,0,0,0,0,0,0,0,0,0,0,1
19387,255,1344088038,3433467093,255,1,247,0,0,1,0,0
34142,255,3821381829,411379007,255,0,0,0,0,0,0,1
18692,255,3215303455,1282209752,255,0,0,0,0,0,0,0
31212,0,0,0,0,0,0,0,0,0,0,1
23460,255,2093669573,719638953,255,0,0,0,0,0,0,1
12962,0,0,0,0,0,0,0,0,0,0,0
39554,255,3190347233,2698855691,255,0,0,0,0,0,0,0
33442,255,4168522014,282818738,255,0,0,0,0,0,0,1
10198,0,0,0,0,0,0,0,0,0,0,1
2873,0,0,0,0,0,0,0,0,0,0,1
13241,255,3760386904,1611097932,255,0,0,0,0,0,0,0
19984,255,1984296819,3260148799,255,0,0,0,0,0,0,1
21668,255,2717140364,3316304066,255,0,0,0,0,0,0,1
29337,255,1185060130,445014162,255,0,0,0,0,0,0,1
8345,0,0,0,0,0,0,0,0,0,0,1
14679,255,1897508592,1898728977,255,1,83,0,0,1,0,0
14483,255,3251560073,3272928980,255,0,0,0,0,0,0,0
31735,0,0,0,0,0,0,0,0,0,0,1
14867,255,4231860339,2092721452,255,0,0,0,0,0,0,0
26943,255,4159712335,1566013155,255,0,0,0,0,0,0,1
15648,0,0,0,0,0,0,0,0,0,0,0
17911,0,0,0,0,0,0,0,0,0,0,0
24249,0,0,0,0,0,0,0,0,0,0,1
14880,255,3391867036,3695960875,255,0,0,0,0,0,0,0
13955,255,870154732,3016520968,255,1,3924,0,0,1,0,0
5323,0,0,0,0,0,0,0,0,0,0,1
23869,0,0,0,0,0,0,0,0,0,0,1
6066,0,0,0,0,0,0,0,0,0,0,1
23417,0,0,0,0,0,0,0,0,0,0,1
20234,0,0,0,0,0,0,0,0,0,0,1
36139,255,347841149,1601588208,255,0,0,0,0,0,0,0
7552,0,0,0,0,0,0,0,0,0,0,1
15190,255,3145296252,3149873089,255,0,0,0,0,0,0,0
29146,255,3185031544,222772744,255,0,0,0,0,0,0,1
34598,0,0,0,0,0,0,0,0,0,0,0
39431,255,3503966407,2166045716,255,0,0,0,0,0,0,0
4597,0,0,0,0,0,0,0,0,0,0,1
35022,255,183508913,4285694830,255,0,0,0,0,0,0,0
9777,255,1817209037,2014051577,255,1,266,0,0,1,0,1
384,0,0,0,0,0,0,0,0,0,0,1
30671,255,1420287714,3528833369,255,0,0,0,0,0,0,1
1506,0,0,0,0,0,0,0,0,0,0,1
1184,0,0,0,0,0,0,0,0,0,0,1
33874,0,0,0,0,0,0,0,0,0,0,1
12141,255,809039169,2954748821,255,0,0,0,0,0,0,0
10715,255,3185030424,852042691,255,0,0,0,0,0,0,1
6500,0,0,0,0,0,0,0,0,0,0,1
38670,0,0,0,0,0,0,0,0,0,0,0
22404,255,1356869631,2367816059,255,0,0,0,0,0,0,1
8648,0,0,0,0,0,0,0,0,0,0,1
4395,0,0,0,0,0,0,0,0,0,0,1
36972,0,0,0,0,0,0,0,0,0,0,0
7539,0,0,0,0,0,0,0,0,0,0,1
4537,255,3183986331,3802335127,255,0,0,0,0,0,0,1
4549,0,0,0,0,0,0,0,0,0,0,1
24061,255,2536955613,4236831135,255,0,0,0,0,0,0,1
39029,255,3798641223,2061259857,255,0,0,0,0,0,0,0
6337,255,1858389662,2627402674,255,0,0,0,0,0,0,1
35681,255,96203338,4234637858,255,1,181,0,0,1,0,0
10386,255,1662921141,1224089996,255,1,0,0,0,1,0,1
24296,255,2112085907,3297001165,255,0,0,0,0,0,0,1
36117,255,4120907333,2033050371,255,0,0,0,0,0,0,0
24690,255,2101828506,3900350708,255,0,0,0,0,0,0,1
23474,0,0,0,0,0,0,0,0,0,0,1
26210,0,0,0,0,0,0,0,0,0,0,1
22769,255,4114283382,2589387165,255,0,0,0,0,0,0,1
4736,255,1599969548,2431477242,255,1,941260,0,0,1,0,1
23374,255,2995794347,3973932926,255,0,0,0,0,0,0,1
4446,0,0,0,0,0,0,0,0,0,0,1
20099,255,3353430287,1590280230,255,1,2654,0,0,1,0,1
25793,0,0,0,0,0,0,0,0,0,0,1
32083,255,4255345706,3147647989,255,0,0,0,0,0,0,1
1916,255,2632477089,1819097284,255,0,0,1,1,0,0,1
23092,0,0,0,0,0,0,0,0,0,0,1
15451,255,1565520202,1572086727,255,0,0,0,0,0,0,0
39768,255,4030778995,2850224351,255,1,130,0,0,4,0,0
9709,255,2317930694,1554348414,255,1,373,0,0,1,0,1
39744,0,0,0,0,0,0,0,0,0,0,0
30933,0,0,0,0,0,0,0,0,0,0,1
18615,255,3991953948,1895427873,255,0,0,0,0,0,0,0
23429,255,944117214,3594500810,255,0,0,0,0,0,0,1
40230,255,2447907211,1247366230,255,0,0,0,0,0,0,0
17533,0,0,0,0,0,0,0,0,0,0,0
33814,255,644189431,2355897235,255,0,0,0,0,0,0,1
12106,255,661710051,2807453782,255,0,0,0,0,0,0,0
723,0,0,0,0,0,0,0,0,0,0,1
27192,255,3781964560,1067868992,255,0,0,0,0,0,0,1
4243,0,0,0,0,0,0,0,0,0,0,1
7818,0,0,0,0,0,0,0,0,0,0,1
3735,255,3372518908,3720168971,255,0,0,0,0,0,0,1
3806,0,0,0,0,0,0,0,0,0,0,1
5286,0,0,0,0,0,0,0,0,0,0,1
23621,255,227416530,2075409986,255,0,0,0,0,0,0,1
2370,255,2649105577,588318664,255,0,0,1,1,0,0,1
275,255,3083695214,2613797951,255,0,0,0,0,0,0,1
24917,255,3972200158,3517827237,255,0,0,0,0,0,0,1
8626,255,2151840787,3005259183,255,0,0,0,0,0,0,1
27177,255,1939120890,3387534090,255,0,0,0,0,0,0,1
29176,255,3348045769,3973687566,255,0,0,0,0,0,0,1
39036,255,3380995304,1906235033,255,0,0,0,0,0,0,0
26440,0,0,0,0,0,0,0,0,0,0,1
3922,0,0,0,0,0,0,0,0,0,0,1
33786,255,3733580809,2031325676,255,0,0,0,0,0,0,1
33997,0,0,0,0,0,0,0,0,0,0,1
38705,0,0,0,0,0,0,0,0,0,0,0
14771,255,822282133,2974268749,255,0,0,0,0,0,0,0
15313,255,1623717469,1709446298,255,1,3924,0,0,1,0,0
38359,0,0,0,0,0,0,0,0,0,0,0
40317,255,325731777,3799272808,255,0,0,0,0,0,0,0
12486,0,0,0,0,0,0,0,0,0,0,0
6922,0,0,0,0,0,0,0,0,0,0,1
2177,255,3032258599,844328833,255,1,59,0,0,1,0,1
40400,255,427460470,187306333,255,0,0,0,0,0,0,0
17332,0,0,0,0,0,0,0,0,0,0,0
5564,0,0,0,0,0,0,0,0,0,0,1
34887,255,1375535728,182662797,255,0,0,0,0,0,0,0
6788,255,549238057,3635776816,255,1,109,0,0,1,0,1
6618,0,0,0,0,0,0,0,0,0,0,1
8651,255,1144503713,1944236214,255,0,0,0,0,0,0,1
37855,255,0,0,0,0,0,0,0,0,0,0
6307,0,0,0,0,0,0,0,0,0,0,1
24977,255,852311849,1366842658,255,0,0,0,0,0,0,1
18842,255,1852382273,2016703482,255,0,0,0,0,0,0,0
32915,255,3806019323,117171083,255,0,0,0,0,0,0,1
39988,255,3566568330,1203553828,255,1,127,0,0,4,0,0
15409,255,3750640182,3871597945,255,0,0,0,0,0,0,0
38913,255,1419662762,1102472670,255,0,0,0,0,0,0,0
8701,255,1771815608,921245906,255,0,0,0,0,0,0,1
23217,255,1090448243,1921347406,255,0,0,0,0,0,0,1
34360,255,0,0,0,0,0,0,0,0,0,0
24056,0,0,0,0,0,0,0,0,0,0,1
19103,255,1185464061,4120698557,255,0,0,0,0,0,0,0
15364,255,1131595074,1142098407,255,0,0,0,0,0,0,0
19693,255,2572029781,2845946434,255,0,0,0,0,0,0,1
2959,0,0,0,0,0,0,0,0,0,0,1
14301,0,0,0,0,0,0,0,0,0,0,0
20522,255,1550950855,4248254681,255,0,0,0,0,0,0,1
281,255,1662547502,1893834589,255,1,430,0,0,1,0,1
26293,255,2006368793,1723320782,255,0,0,0,0,0,0,1
28881,0,0,0,0,0,0,0,0,0,0,1
26843,255,395245164,2989390405,255,0,0,0,0,0,0,1
5033,0,0,0,0,0,0,0,0,0,0,1
28281,0,0,0,0,0,0,0,0,0,0,1
21899,255,3089755906,1124362956,255,0,0,1,1,0,0,1
21528,255,2691279674,2477790228,255,1,276,0,0,1,0,1
26625,0,0,0,0,0,0,0,0,0,0,1
24280,255,3758810403,3717101349,255,0,0,0,0,0,0,1
13212,255,1871067130,1871357296,255,0,0,0,0,0,0,0
17504,255,132250747,2293858334,255,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,1
16229,255,3687047156,1594752193,255,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0,0,1
32986,0,0,0,0,0,0,0,0,0,0,1
37317,255,3376702330,1750750597,255,0,0,0,0,0,0,0
32508,255,65657306,841146522,255,0,0,0,0,0,0,1
